time,seconds_elapsed,z,y,x
1669502675097581600,0.02158154296875,0.25191899758279324,0.025927564395591615,-0.032689569343812765
1669502675107511600,0.031511474609375,0.4664613274514675,-0.06495791760087014,0.0008295826919376849
1669502675117442600,0.041442626953125,0.23433014940023422,-0.05042158885672688,-0.012453494588099419
1669502675127373600,0.05137353515625,-0.14526947167813778,0.011080854528024792,-0.02196706326678395
1669502675137304600,0.0613046875,-0.24673078128993509,0.00668992609269917,0.0067445788893848654
1669502675147235600,0.071235595703125,-0.025525486400723454,-0.013112433420866727,0.013469539762847125
1669502675157166600,0.08116650390625,0.16024024631679057,-0.02985142330843955,-0.014154416754469275
1669502675167097600,0.09109765625,0.15087445207834244,-0.0015403613097965717,-0.010414718769490718
1669502675177028600,0.101028564453125,0.024330723658204077,0.02575882023256272,-0.024946407871134578
1669502675186958600,0.11095849609375,-0.05253390483558178,0.012194441793113946,-0.018897738824039695
1669502675196889600,0.1208896484375,-0.04007189814746379,-0.01039407784026116,0.004492744841985404
1669502675206820600,0.130820556640625,0.017004910814762113,-0.021483115674741565,0.00676094550229609
1669502675216751600,0.140751708984375,0.0579226121366024,-0.02325618976186961,-0.00113495884668082
1669502675226682600,0.1506826171875,0.06485737983584404,-0.0008205226026475429,-0.0034793665483593937
1669502675236613600,0.160613525390625,0.06159340960383415,0.002706336349248886,-0.005715783830918372
1669502675246544600,0.170544677734375,0.025711948883533477,-0.009773900115303694,0.002905219922214746
1669502675256474400,0.180474365234375,0.008839140015840529,-0.02519647364206612,0.013810644818097352
1669502675266405600,0.190405517578125,0.007519874110817909,-0.027108225547522305,0.010676876837015152
1669502675276336600,0.200336669921875,0.01953004537820816,-0.023296850565820933,-0.0016385609872639178
1669502675286267400,0.210267333984375,0.02689034501314163,-0.03663582275155931,0.0005834624437615275
1669502675296198700,0.22019873046875,0.06329670639038086,-0.026709106694720684,-0.011411182460933924
1669502675306129400,0.23012939453125,0.05421265170276165,-0.021502770223282276,0.0022702099543064833
1669502675316060400,0.240060302734375,0.023729250633716583,-0.03266746710985899,-0.002512092418782413
1669502675325991700,0.24999169921875,0.010747603985667228,-0.012480784453824162,0.0021214856659993527
1669502675335921400,0.25992138671875,0.020199322941899297,-0.015665113578364254,0.011360548252239823
1669502675345852700,0.269852783203125,0.031606267619132995,0.00030859102513641117,-0.007550013520754874
1669502675355783700,0.27978369140625,0.07130173366963863,-0.02026427793689072,-0.0033601971480995414
1669502675365714400,0.28971435546875,0.06474690519869328,-0.013058584341779351,-0.00316872969660908
1669502675375645700,0.299645751953125,0.02378419569134712,-0.025229718324542044,-0.005269062976725399
1669502675385576700,0.30957666015625,-0.004617722928524017,-0.015038944504037498,-0.010478468188084662
1669502675395507500,0.319507568359375,0.0061871642023324964,-0.005602569247409701,0.009221892255730927
1669502675405438700,0.329438720703125,0.02898001076877117,-0.01332801240030676,0.002416230828873813
1669502675415368400,0.339368408203125,0.020487492233514783,-0.011262494705244899,0.00820807557068765
1669502675425299700,0.3492998046875,0.013783610680699348,-0.008596490366384386,0.0013241247432306408
1669502675435230500,0.35923046875,0.02126490634679794,-0.0022094196777790783,0.00973437182251364
1669502675445161500,0.369161376953125,0.029204467174410817,-0.0023524083450436593,0.008327391101419925
1669502675455092700,0.3790927734375,0.03640051615834236,-0.012879355317354202,-0.006597608166746795
1669502675465023500,0.3890234375,0.007535656201839446,-0.004010989207029343,-0.013765453969500957
1669502675474954500,0.39895458984375,-0.004907061263918876,-0.04406352506689727,0.02100512289945036
1669502675484885800,0.4088857421875,0.07208850013315678,-0.03765972243919968,0.04814999066293239
1669502675494815500,0.4188154296875,0.05837503207921981,0.012473916321620345,-0.01195818535182625
1669502675504746800,0.428746826171875,-0.01643967814743519,-0.010509338250383735,0.01671042138021439
1669502675514677500,0.438677490234375,0.0799608409434557,0.0581669788191095,0.0680745517840609
1669502675524608500,0.4486083984375,0.09959083956480026,0.005854278986155987,-0.017495068951882423
1669502675534539800,0.458539794921875,0.0006985036581754684,-0.04415321264434605,-0.020545031107030806
1669502675544470500,0.468470458984375,-0.0731768798917532,-0.023759499641507864,-0.015119243198633192
1669502675554401500,0.478401611328125,-0.059093994003534316,-0.01468088831398636,0.0023292466651648283
1669502675564331500,0.48833154296875,0.03608019816279411,-0.011519465140998364,0.009783215932920574
1669502675574262500,0.498262451171875,0.11658756707310676,-0.020097944926656782,0.016686382917501033
1669502675584193800,0.50819384765625,0.13480360724329948,-0.01599116719495505,-0.0015291092634201048
1669502675594124500,0.51812451171875,0.06650690060853957,-0.00191617235224694,-0.03488901561684906
1669502675604055600,0.5280556640625,-0.015196400088071823,-0.0062275692779570815,-0.07021887033637612
1669502675613986600,0.537986572265625,-0.04456745600104332,-0.012581651012413203,-0.03598437310550362
1669502675623917600,0.54791748046875,-0.018957798448204992,-0.007182130056433379,0.006692483375966549
1669502675633848600,0.5578486328125,0.046099487873911854,-0.007601561044901609,0.025541231959126887
1669502675643778600,0.567778564453125,0.07080547458529472,0.001020794415101409,0.003939933264814317
1669502675653709600,0.57770947265625,0.08175181601345538,-0.018847104615345597,-0.03597001578658819
1669502675663640600,0.587640625,0.06074234573245048,-0.00862878520078957,-0.02012797473873943
1669502675673571600,0.597571533203125,0.044971945148706435,0.0005708221578970551,0.006825096779689193
1669502675683502600,0.607502685546875,0.06569499970376491,-0.002532002695649862,-0.025775332975946367
1669502675693433600,0.61743359375,0.12608721682429314,-0.007072313006408512,-0.025494214479625223
1669502675703364600,0.627364501953125,0.18189561328589915,-0.038165297341160476,0.038289435177482664
