time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1669502669809502200,-5.266497802734375,110.88943862915039,-1,-1,35.79742101505099,144.2994384765625,-1,41,11.464068412780762,-78.79127943803151,-1
1669502675097693000,0.02169287109375,110.88943862915039,-1,-1,35.79742101505099,144.2994384765625,-1,41,11.464068412780762,-78.79127943803151,-1
1669502675579424800,0.5034248046875,110.88943862915039,-1,-1,35.79747578604369,144.2994384765625,-1,42,11.70320987701416,-78.791362518281,-1
1669502678648858000,3.572858154296875,111.04833984375,3.2799999713897705,57.09275897019286,35.797437680918534,144.4583396911621,281.25,18.844953839883473,8,-78.79140266224628,3.240000009536743
1669502679654388000,4.578387939453125,100.73321533203125,0.9800000190734863,59.31907962072603,35.797491199370285,134.14321517944336,252.421875,10.008273729139583,3,-78.79137843854612,3.240000009536743
1669502680655135000,5.579135009765625,100.00482177734375,0.7099999785423279,38.97468840420981,35.79760930038597,133.41482162475586,252.421875,12.23957409414151,12,-78.79141272053009,1.0199999809265137
1669502681024414000,5.9484140625,103.140625,0.7099999785423279,99.31103932444461,35.7976165088227,136.5506248474121,152.2265625,8.871721371632972,8,-78.79142210826164,0
1669502682015727000,6.93972705078125,102.8944091796875,0.699999988079071,99.31103932444461,35.7975906087419,136.3044090270996,152.2265625,7.195145507395646,8,-78.79142244353777,0
