time,seconds_elapsed,z,y,x
1669700372143626000,0.0476259765625,0.0026308295782655478,-0.001332057174295187,-0.0004235696978867054
1669700372153557000,0.057556884765625,-0.0017039165832102299,0.0022175332996994257,0.00026221945881843567
1669700372163487000,0.067487060546875,0.0020556680392473936,0.003750448813661933,0.0018774266354739666
1669700372173418000,0.07741796875,0.0015547825023531914,0.004992925561964512,0.0020738360472023487
1669700372183348000,0.087347900390625,0.0007028372492641211,-0.0004196828231215477,-0.00016614887863397598
1669700372193279000,0.097279052734375,-0.00041401805356144905,0.001195978606119752,0.0019331518560647964
1669700372203209000,0.107208984375,0.0010278173722326756,0.0024010587949305773,-0.00005809357389807701
1669700372213140000,0.117139892578125,0.00034131272695958614,0.003154243342578411,0.0011512534692883492
1669700372223070000,0.127070068359375,-0.0022827000357210636,-0.00043995887972414494,-0.0019678412936627865
1669700372233001000,0.1370009765625,-0.0006483024917542934,-0.0015135995345190167,-0.0027562128379940987
1669700372242931000,0.146930908203125,-0.000397699186578393,-0.000851271441206336,-0.0037389190401881933
1669700372252862000,0.156862060546875,-0.0018297634087502956,-0.0021438319236040115,-0.002475540619343519
1669700372262792000,0.1667919921875,-0.00345029728487134,-0.00341202924028039,-0.002215083222836256
1669700372272723000,0.176722900390625,-0.003281916258856654,-0.003842392237856984,0.00044839922338724136
1669700372282653000,0.18665283203125,-0.002077102428302169,-0.0025315843522548676,0.0001727617345750332
1669700372292584000,0.196583984375,-0.0018788038287311792,0.003221940714865923,-0.0013327226042747498
1669700372302514000,0.206513916015625,-0.00195763329975307,0.001853075809776783,0.001593025866895914
1669700372312445000,0.21644482421875,0.000475867185741663,0.0018807761371135712,0.0007032710127532482
1669700372322375200,0.226375244140625,-0.0014868828002363443,0.0024323170073330402,0.0008673216216266155
1669700372332306000,0.236305908203125,0.0015457462286576629,-0.0018214925657957792,0.000497572124004364
1669700372342236200,0.246236083984375,0.002542034722864628,-0.0006789965555071831,0.0031125303357839584
1669700372352167000,0.2561669921875,-0.000862443121150136,-0.0006667997222393751,0.000523183960467577
1669700372362097200,0.26609716796875,-0.00020251167006790638,0.0007603885605931282,0.0016512987203896046
1669700372372028000,0.27602783203125,0.0002179767470806837,-0.003212597919628024,-0.000972201582044363
1669700372381958000,0.2859580078125,-0.001170062692835927,0.0010564492549747229,0.002578325103968382
1669700372391889000,0.295888916015625,-0.001648630015552044,-0.0015555697027593851,-0.0005213702097535133
1669700372401819000,0.30581884765625,-0.00018815230578184128,0.0006119771860539913,0.0006221910007297993
1669700372411750000,0.31575,0.00039081391878426075,0.0003855989780277014,0.0010488717816770077
1669700372421679900,0.325679931640625,0.00014979788102209568,0.0023014771286398172,0.0016978834755718708
1669700372431611100,0.335611083984375,0.0021418905816972256,0.0027983244508504868,0.0029402892105281353
1669700372441540900,0.345540771484375,0.0011599832214415073,-0.0002845507115125656,-0.001588416751474142
1669700372451472100,0.35547216796875,0.0015746589051559567,0.0006487085483968258,0.0002164267934858799
1669700372461401900,0.36540185546875,0.000489154364913702,-0.0014189695939421654,0.002532045356929302
1669700372471333000,0.3753330078125,-0.0014626176562160254,0.0005123959854245186,0.0005565187893807888
1669700372481262800,0.385262939453125,0.00003913859836757183,-0.00153610750567168,-0.0026350137777626514
1669700372491194000,0.395194091796875,0.0005471769254654646,-0.00039927265606820583,-0.0033051851205527782
1669700372501123800,0.405123779296875,-0.0032504908740520477,0.00025320169515907764,0.001660278532654047
1669700372511055000,0.41505517578125,0.0014688948867842555,-0.0026469805743545294,-0.0016700043343007565
1669700372520984800,0.42498486328125,-0.003968747332692146,-0.00160195620264858,-0.0011046151630580425
1669700372530916000,0.434916015625,0.0002837341744452715,-0.000950115267187357,0.00005741138011217117
1669700372540845800,0.444845703125,-0.0004118834622204304,-0.001205778680741787,0.00046833697706460953
1669700372550776800,0.45477685546875,0.0012364613357931376,-0.00227141659706831,0.0019957986660301685
1669700372560706800,0.464706787109375,0.00244021019898355,0.0003352856729179621,0.0018911357037723064
1669700372570637800,0.474637939453125,-0.0014263251796364784,-0.0006011484656482935,0.00005018152296543121
1669700372580567800,0.48456787109375,-0.00045373872853815556,0.0011450862511992455,0.002270725090056658
1669700372590498800,0.494498779296875,0.002577157225459814,-0.003623938886448741,-0.0008075330406427383
1669700372600429000,0.504428955078125,0.00018537230789661407,0.0009441815782338381,0.0018710740841925144
1669700372610359800,0.51435986328125,0.0019505989039316773,0.002034401521086693,0.0013729934580624104
1669700372620290000,0.5242900390625,0.00036841491237282753,0.00004528649151325226,-0.000422776211053133
1669700372630220800,0.534220703125,0.0003386859316378832,-0.0016504860250279307,-0.0018086601048707962
1669700372640151000,0.544151123046875,0.00043748924508690834,-0.0026672808453440666,0.00017912359908223152
1669700372650081800,0.554081787109375,0.0006584436632692814,-0.0012534868437796831,-0.002365274354815483
1669700372660012000,0.564011962890625,0.0024739205837249756,-0.000515791354700923,-0.0009141177870333195
1669700372669942800,0.57394287109375,0.00047668698243796825,-0.0006985343061387539,-0.0008709859102964401
1669700372679873000,0.583873046875,-0.0008628829382359982,-0.0029078929219394922,-0.0034547848626971245
1669700372689803000,0.593802978515625,0.0005860782694071531,-0.002079254947602749,-0.0013140221126377583
1669700372699734000,0.603734130859375,-0.00031859753653407097,0.0006952262483537197,-0.0007273275405168533
1669700372709665000,0.6136650390625,-0.000039600301533937454,-0.00024218764156103134,-0.0008145780302584171
1669700372719595000,0.623594970703125,0.0015734763583168387,-0.0015452724182978272,0.0005620098672807217
