time,seconds_elapsed,z,y,x
1669700372143626000,0.0476259765625,0.03750233992040157,0.02830667808447033,-0.07421456150957383
1669700372153557000,0.057556884765625,0.03450841880142688,0.06317012086864561,-0.06595558686871081
1669700372163487000,0.067487060546875,0.022537410500645637,0.07361607502661645,-0.05933634682546835
1669700372173418000,0.07741796875,0.028521161085367203,0.04093031420824118,-0.03757713588939514
1669700372183348000,0.087347900390625,0.002034136176109314,-0.0037415154827293005,-0.006653489372716285
1669700372193279000,0.097279052734375,0.0027817396730184553,-0.045689244838897136,0.010676735273119993
1669700372203209000,0.107208984375,0.004874912559986114,-0.0800287002815865,0.018814554052613675
1669700372213140000,0.117139892578125,-0.006497545325756073,-0.0667095835737884,0.032669359956134576
1669700372223070000,0.127070068359375,-0.019815292060375213,-0.05312636343655176,0.025857928658905436
1669700372233001000,0.1370009765625,0.00353051221370697,-0.046093249929370354,0.03485486903536366
1669700372242931000,0.146930908203125,0.0117640875518322,-0.033706144241522996,0.020656247812986837
1669700372252862000,0.156862060546875,-0.006788637226819992,-0.022481762190116567,0.01708670962998876
1669700372262792000,0.1667919921875,0.011617957079410553,0.002942337062209844,-0.01250846362026059
1669700372272723000,0.176722900390625,0.027479543077945708,0.03925418855641037,-0.0441553772019688
1669700372282653000,0.18665283203125,0.029273440757393836,0.03776693654018454,-0.058683289744216015
1669700372292584000,0.196583984375,0.03959901993870735,0.043075573475472625,-0.07049225305081344
1669700372302514000,0.206513916015625,0.04707914656102657,0.021754598693037405,-0.06588665895150042
1669700372312445000,0.21644482421875,0.03390928386449814,-0.001019634504476562,-0.04924490976016968
1669700372322375200,0.226375244140625,0.010265957948565482,-0.012098918129922821,-0.021650072022771926
1669700372332306000,0.236305908203125,0.012359715357422828,-0.015209168238099664,0.0007684453555382788
1669700372342236200,0.246236083984375,0.01250818391740322,-0.02539558554389514,0.003533219052379718
1669700372352167000,0.2561669921875,-0.0035042087286710735,-0.0374368826019112,0.02092306150603108
1669700372362097200,0.26609716796875,-0.005748188263177871,-0.0464776826696936,0.02566311847285833
1669700372372028000,0.27602783203125,0.0005360065728425979,-0.050217170592118054,0.015249472849024458
1669700372381958000,0.2859580078125,0.018942016357183455,-0.04013732806649059,-0.005555170458706561
1669700372391889000,0.295888916015625,0.008467384093999861,-0.013361841604672372,-0.019101720980519894
1669700372401819000,0.30581884765625,0.030164836639165877,0.011951837809430434,-0.045304017514130095
1669700372411750000,0.31575,0.0358498965382576,0.021931014705868435,-0.05204307541160378
1669700372421679900,0.325679931640625,0.02612228325009346,0.025261328172357753,-0.04411893134883139
1669700372431611100,0.335611083984375,0.012353870138525963,0.01455572756435722,-0.02784167722149286
1669700372441540900,0.345540771484375,0.014299158987402916,-0.00561336463605985,-0.022311670886795035
1669700372451472100,0.35547216796875,0.00951017114520073,-0.013358042212389409,-0.0036578649204224347
1669700372461401900,0.36540185546875,0.0012795184165239333,-0.02087944156001322,0.018219658041029468
1669700372471333000,0.3753330078125,-0.002611643803119659,-0.0298429842736572,0.02726577017981326
1669700372481262800,0.385262939453125,0.0012795184165239333,-0.0462201459783595,0.025241299164481458
1669700372491194000,0.395194091796875,-0.0008148235142230987,-0.05713724304572679,0.014574535012815613
1669700372501123800,0.405123779296875,0.009960837522149085,-0.04583620642838068,0.001598787240945967
1669700372511055000,0.41505517578125,0.021783377262949943,-0.013837934683822094,-0.015299249682837399
1669700372520984800,0.42498486328125,0.018791209709644315,0.01297169150961563,-0.03128860737155192
1669700372530916000,0.434916015625,0.015349544823169707,0.020424035075865685,-0.03206019681553589
1669700372540845800,0.444845703125,0.033306641796231266,0.02677988864229992,-0.052690374038927255
1669700372550776800,0.45477685546875,0.023130115696787832,0.009675079383328556,-0.029727739846555048
1669700372560706800,0.464706787109375,0.018640987583994864,0.011068497369950636,-0.029387888316763564
1669700372570637800,0.474637939453125,0.026121114206314085,0.008436641895864159,-0.03043476245461497
1669700372580567800,0.48456787109375,0.020283494094014167,0.005190161654772237,-0.0042410807690117505
1669700372590498800,0.494498779296875,0.018636895930767058,-0.01594080698089674,-0.0009258552737999707
1669700372600429000,0.504428955078125,0.0027747254103422164,-0.050172765194810925,0.001419867602130398
1669700372610359800,0.51435986328125,0.03045651306211948,-0.05286106356387026,0.00962353185918182
1669700372620290000,0.5242900390625,0.01923427730202675,-0.02837292085424997,0.0007417354451259597
1669700372630220800,0.534220703125,-0.03328735257387161,-0.006249516248283907,-0.0015773026365670374
1669700372640151000,0.544151123046875,0.01040682772397995,0.001325266387546435,-0.003029688835388515
1669700372650081800,0.554081787109375,0.03674538407325744,-0.016904747509071602,-0.016517117023019817
1669700372660012000,0.564011962890625,0.012803367471694945,-0.02714973573484458,-0.02231783119952306
1669700372669942800,0.57394287109375,0.009961422044038772,-0.015759933988656848,-0.02305161623363383
1669700372679873000,0.583873046875,0.019688450810313222,0.005710185207193717,-0.02972286730861524
1669700372689803000,0.593802978515625,0.013404255974292754,0.012134400435257703,-0.023543594151793513
1669700372699734000,0.603734130859375,0.0240291103631258,0.00008400675533339381,-0.01939900516035268
1669700372709665000,0.6136650390625,0.030015783557295797,-0.007102963872998952,-0.01930693839614978
1669700372719595000,0.623594970703125,0.0018844985723495483,-0.008931731936428695,-0.010189699533203382
1669700372729524700,0.633524658203125,-0.008141805401444435,-0.0047286633565556254,-0.005524951133667491
1669700372739456000,0.6434560546875,0.0077197805970907205,0.003691164401825517,-0.008847113259742035
1669700372749385700,0.6533857421875,0.041087212669849396,-0.007213292379677295,-0.008050156479061115
