time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1669700360162228200,-11.933771728515625,-23.564210414886475,-1,-1,42.37577304755476,4.845789432525635,-1,35,9.012121200561523,-71.12412552188451,-1
1669700369162228200,-2.933771728515625,-23.564210414886475,-1,-1,42.37577304755476,4.845789432525635,-1,35,9.012121200561523,-71.12412552188451,-1
1669700372119909000,0.0239091796875,-23.564210414886475,-1,-1,42.37575700250329,4.845789432525635,-1,58,11.33761215209961,-71.1241159766956,-1
1669700372719417000,0.6234169921875,-23.564210414886475,-1,-1,42.37578296912198,4.845789432525635,-1,35,7.939679145812988,-71.12417257126417,-1
1669700377877934000,5.78193408203125,-23.564210414886475,-1,-1,42.375762064657636,4.845789432525635,-1,58,10.463238716125488,-71.12413250620277,-1
1669700378365312000,6.26931201171875,-23.6585693359375,-1,-1,42.37577680228523,4.751430511474609,-1,35,7.8668599128723145,-71.1241546066888,-1
