time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1669700372143626000,0.0476259765625,-0.33571071871665403,-0.003985734313940594,0.16707011692971135,-0.001648587571971412,-0.985935805842507,0.0015114185590734603,0.00836447963195845
1669700372153557000,0.057556884765625,-0.33571002126882277,-0.003995454054117796,0.16706971522482972,-0.0016210169389984928,-0.9859358770364597,0.0014990823081482403,0.008379523565659507
1669700372163487000,0.067487060546875,-0.33570540921757497,-0.004005061930316093,0.1670673524692819,-0.0015788268920663893,-0.985936302506731,0.0014793049116626,0.008391857508609641
1669700372173418000,0.07741796875,-0.3357089950837309,-0.0040201470722340555,0.16706904291581015,-0.0015393473699040073,-0.9859359733676475,0.0014618477139144376,0.008415773571578513
1669700372183348000,0.087347900390625,-0.33570030897841696,-0.004034172052469317,0.16706468700718588,-0.0015035932757512067,-0.9859366932547928,0.001446073861472902,0.008438152396760344
1669700372193279000,0.097279052734375,-0.33569347398240224,-0.004040736632778484,0.16706129386274798,-0.0014855061857312547,-0.9859371718379089,0.0014379993403764808,0.008448393457298541
1669700372203209000,0.107208984375,-0.3356884183353544,-0.004052929582392992,0.16705878744886776,-0.0014760993808241299,-0.9859375206991783,0.0014352840933499857,0.00847152565723463
1669700372213140000,0.117139892578125,-0.33568944244649884,-0.004053520889208391,0.1670592763139003,-0.0014698287860540602,-0.9859374610183247,0.0014322064822658795,0.008471664277884218
1669700372223070000,0.127070068359375,-0.33570596928135715,-0.0040511975418677515,0.16706743970331972,-0.0014771605596333765,-0.9859360736867623,0.0014355664308815165,0.008468217622532968
1669700372233001000,0.1370009765625,-0.3357195714022647,-0.004033441815308895,0.1670742077520364,-0.0015095841692927374,-0.9859349955612603,0.001449029633455228,0.008437713952758493
1669700372242931000,0.146930908203125,-0.33572539689050424,-0.004007801652596147,0.16707711653931573,-0.0015265714374007506,-0.9859345753052547,0.0014533119605111258,0.008388589165735
1669700372252862000,0.156862060546875,-0.33574130649769557,-0.003991363593438487,0.16708498819222395,-0.001544049922427795,-0.9859333333310435,0.0014594238555703089,0.008358229777103205
1669700372262792000,0.1667919921875,-0.33574608620225144,-0.00398028796162208,0.16708741610026123,-0.0015779406425507543,-0.9859329134205592,0.0014747439267702024,0.008341512851347486
1669700372272723000,0.176722900390625,-0.3357601114858414,-0.003975835314154482,0.16709436604149308,-0.001600976665484191,-0.985931799110532,0.0014857009971164083,0.008336406017995346
1669700372282653000,0.18665283203125,-0.3357809289197869,-0.003981361995551468,0.1671046850773931,-0.0016301626554579116,-0.9859300175033002,0.0015014826109870786,0.00835259528228171
1669700372292584000,0.196583984375,-0.3357929239523834,-0.003978585543586481,0.16711056592880102,-0.0016161684700962368,-0.9859290692398177,0.0014939405650096459,0.008344609632672273
1669700372302514000,0.206513916015625,-0.33580359218158135,-0.00399153824982614,0.1671157867841127,-0.0015975272284958304,-0.9859281566730301,0.0014867050458997402,0.008367741314741585
1669700372312445000,0.21644482421875,-0.3357996656451309,-0.004007389707255706,0.16711379716978836,-0.0015702690341304968,-0.9859284500272608,0.001475560053979808,0.008395270549496266
1669700372322375200,0.226375244140625,-0.33579919615765963,-0.004016631703330258,0.16711353533538084,-0.0015460246516337658,-0.9859283586568159,0.001464830779238714,0.008409907439156298
1669700372332306000,0.236305908203125,-0.3357981542128796,-0.004027276850148688,0.1671129871933389,-0.001527999460903763,-0.9859284110135715,0.0014574917866143461,0.008428444734277278
1669700372342236200,0.246236083984375,-0.3357929158118533,-0.0040336388492219965,0.1671104203541987,-0.0015352703438677822,-0.9859288098325943,0.0014622461403141051,0.0084425749274662
1669700372352167000,0.2561669921875,-0.33580584704618965,-0.004037347092614587,0.1671168057436291,-0.0015385215661286244,-0.9859276833075927,0.0014645511897968223,0.008450667346822725
1669700372362097200,0.26609716796875,-0.3358154476998634,-0.004033332920160411,0.16712154914178762,-0.0015488503959612781,-0.9859269534325048,0.001469129248072061,0.008444289942404757
1669700372372028000,0.27602783203125,-0.33581312664760843,-0.004031612495333913,0.1671204506029162,-0.001570328829144495,-0.9859271157601002,0.0014797249930098779,0.008444437133666749
1669700372381958000,0.2859580078125,-0.3358205305189533,-0.004025573447623025,0.1671241319418038,-0.001585076810190626,-0.9859264928830656,0.0014861963440026672,0.008434697582727763
1669700372391889000,0.295888916015625,-0.33582933594023245,-0.004023206119586816,0.16712851239555915,-0.0016075222393967686,-0.9859257781876837,0.0014971965186676216,0.008433713680226862
1669700372401819000,0.30581884765625,-0.33583271442023904,-0.004024589970639167,0.16713017311864553,-0.0016059191806358716,-0.9859255023492229,0.0014966253402523067,0.008436254349750065
1669700372411750000,0.31575,-0.33582717595685624,-0.004029823138824795,0.16712744196519858,-0.001605372668762174,-0.9859259446367162,0.0014972233924668706,0.008446769043853794
1669700372421679900,0.325679931640625,-0.3358232613598045,-0.0040406047980599295,0.16712548090273963,-0.0015894356882848028,-0.985926241979347,0.0014909604670386059,0.008465932705920633
1669700372431611100,0.335611083984375,-0.3358116527196911,-0.00405312744778981,0.16711971717222823,-0.0015707860592977143,-0.985927205321302,0.0014836003290957607,0.008488156896174335
1669700372441540900,0.345540771484375,-0.3358161385068825,-0.004056063320557413,0.16712189022865503,-0.0015548551022471825,-0.9859268753170893,0.0014760285124751336,0.008491419065648678
