4075219557 -0.996655 0.078038 0.024254 0.256258 -0.078045 -0.996950 0.000692 -0.008313 0.024234 -0.001203 0.999706 0.615523 0 0 0 1
4186483093 -0.996070 0.085498 0.023130 0.257608 -0.085539 -0.996334 -0.000799 -0.017788 0.022977 -0.002774 0.999732 0.615516 0 0 0 1
4298498686 -0.995787 0.088803 0.022863 0.256645 -0.089009 -0.995998 -0.008144 -0.028801 0.022048 -0.010145 0.999705 0.616290 0 0 0 1
4409501755 -0.996013 0.086522 0.021716 0.252640 -0.086804 -0.996148 -0.012391 -0.039569 0.020560 -0.014226 0.999687 0.615626 0 0 0 1
4519561219 -0.995794 0.090517 0.014188 0.247428 -0.090762 -0.995715 -0.017741 -0.048552 0.012522 -0.018954 0.999742 0.614260 0 0 0 1
4617765439 -0.995876 0.089740 0.013316 0.241616 -0.090010 -0.995714 -0.021263 -0.055640 0.011351 -0.022374 0.999685 0.614454 0 0 0 1
4714585488 -0.996870 0.078838 0.005960 0.232948 -0.078937 -0.996703 -0.018772 -0.062655 0.004460 -0.019184 0.999806 0.613773 0 0 0 1
4823137973 -0.998126 0.060056 0.011708 0.223688 -0.060373 -0.997756 -0.028945 -0.069409 0.009943 -0.029597 0.999512 0.614936 0 0 0 1
4924426233 -0.998717 0.050601 0.001772 0.213360 -0.050629 -0.998426 -0.024113 -0.074422 0.000549 -0.024172 0.999708 0.612853 0 0 0 1
5034629597 -0.999215 0.039215 0.005593 0.205298 -0.039382 -0.998659 -0.033614 -0.077593 0.004267 -0.033808 0.999419 0.613872 0 0 0 1
5146264209 -0.999360 0.035785 -0.000105 0.193715 -0.035762 -0.998809 -0.033179 -0.080859 -0.001293 -0.033154 0.999449 0.613106 0 0 0 1
5257006521 -0.999744 0.022072 0.004932 0.171465 -0.022206 -0.999333 -0.028990 -0.087028 0.004289 -0.029092 0.999568 0.613128 0 0 0 1
5354110212 -0.999976 0.006885 0.000560 0.162277 -0.006896 -0.999727 -0.022332 -0.087700 0.000406 -0.022335 0.999750 0.612539 0 0 0 1
5450516567 -0.999949 -0.008800 -0.004918 0.153649 0.008914 -0.999680 -0.023662 -0.087358 -0.004709 -0.023705 0.999708 0.611946 0 0 0 1
5554587776 -0.999986 -0.004651 0.002587 0.145824 0.004598 -0.999786 -0.020187 -0.088175 0.002681 -0.020175 0.999793 0.611812 0 0 0 1
5650185420 -0.999964 -0.007684 -0.003497 0.142704 0.007734 -0.999866 -0.014443 -0.088128 -0.003385 -0.014470 0.999890 0.610094 0 0 0 1
5757370286 -0.999949 -0.007059 -0.007264 0.142965 0.007172 -0.999851 -0.015672 -0.088052 -0.007153 -0.015723 0.999851 0.610834 0 0 0 1
5869805346 -0.999978 -0.005646 -0.003413 0.143054 0.005693 -0.999887 -0.013921 -0.088178 -0.003334 -0.013940 0.999897 0.611346 0 0 0 1
5982039732 -0.999971 -0.006829 -0.003287 0.142810 0.006879 -0.999855 -0.015574 -0.088086 -0.003180 -0.015596 0.999873 0.610516 0 0 0 1
6093947597 -0.999777 -0.007913 -0.019590 0.142654 0.008285 -0.999785 -0.019007 -0.088114 -0.019436 -0.019165 0.999627 0.609266 0 0 0 1
6202039851 -0.999859 -0.007653 -0.014960 0.142571 0.007978 -0.999730 -0.021830 -0.088087 -0.014789 -0.021946 0.999650 0.609321 0 0 0 1
