14505838325,0.576235,0.815797,0.049277,0.022855,-0.807439,0.577588,-0.120140,0.223867,-0.126472,0.029441,0.991533,0.387175,0,0,0,1
14616004065,0.509670,0.859367,0.041536,0.026403,-0.853921,0.511160,-0.097643,0.202293,-0.105143,0.014298,0.994354,0.384521,0,0,0,1
14727756747,0.431257,0.899375,0.071712,0.027767,-0.894377,0.436615,-0.097252,0.183759,-0.118777,-0.022197,0.992673,0.382293,0,0,0,1
14834789462,0.370139,0.923758,0.098330,0.031483,-0.919505,0.379383,-0.102855,0.165061,-0.132318,-0.052344,0.989824,0.379279,0,0,0,1
14943744987,0.296219,0.949835,0.100339,0.035072,-0.946490,0.306009,-0.102549,0.149225,-0.128110,-0.064593,0.989654,0.375045,0,0,0,1
15052532961,0.218936,0.966810,0.131702,0.040292,-0.964157,0.235093,-0.123015,0.133123,-0.149894,-0.100049,0.983627,0.373527,0,0,0,1
15159847766,0.141763,0.971669,0.189111,0.054336,-0.982703,0.161136,-0.091265,0.097089,-0.119152,-0.172902,0.977705,0.375007,0,0,0,1
15253698712,0.084013,0.970780,0.224784,0.062050,-0.990160,0.106664,-0.090581,0.084082,-0.111911,-0.214962,0.970189,0.375586,0,0,0,1
15347660146,0.053288,0.963854,0.261049,0.071060,-0.990262,0.084677,-0.110507,0.072560,-0.128617,-0.252619,0.958979,0.376523,0,0,0,1
15443414067,0.097596,0.962267,0.254002,0.078857,-0.990869,0.117807,-0.065578,0.064704,-0.093027,-0.245283,0.964978,0.375660,0,0,0,1
15547439820,0.156219,0.949137,0.273375,0.085343,-0.982938,0.176597,-0.051438,0.063401,-0.097099,-0.260675,0.960531,0.375873,0,0,0,1
15643570606,0.283995,0.925619,0.250152,0.091715,-0.955486,0.294961,-0.006670,0.066599,-0.079959,-0.237122,0.968184,0.376727,0,0,0,1
15755883068,0.394071,0.883635,0.252781,0.098620,-0.914358,0.404771,0.010492,0.078998,-0.093047,-0.235266,0.967467,0.380311,0,0,0,1
15858892346,0.503215,0.830430,0.239084,0.109129,-0.858885,0.511147,0.032342,0.091911,-0.095349,-0.221621,0.970460,0.386037,0,0,0,1
15967063619,0.638098,0.750878,0.170334,0.124195,-0.768620,0.634233,0.083502,0.105311,-0.045331,-0.184205,0.981842,0.390617,0,0,0,1
16075445465,0.742330,0.658025,0.126290,0.143638,-0.669157,0.737715,0.089476,0.121867,-0.034289,-0.150929,0.987950,0.393930,0,0,0,1
16179485675,0.830941,0.549359,0.087985,0.163662,-0.555713,0.827155,0.083655,0.141426,-0.026821,-0.118407,0.992603,0.395457,0,0,0,1
16288542331,0.897446,0.432077,0.088886,0.185369,-0.438737,0.895216,0.078088,0.163700,-0.045832,-0.109077,0.992976,0.399709,0,0,0,1
16383455986,0.950740,0.298921,0.082096,0.211619,-0.305027,0.949314,0.075902,0.183837,-0.055246,-0.097205,0.993730,0.401930,0,0,0,1
16496819705,0.980536,0.181653,0.074510,0.239367,-0.186807,0.979953,0.069250,0.204160,-0.060436,-0.081821,0.994813,0.403701,0,0,0,1
16605061658,0.995231,0.071695,0.066137,0.267772,-0.076256,0.994683,0.069222,0.224831,-0.060822,-0.073935,0.995407,0.404546,0,0,0,1
16710060864,0.997536,-0.042073,0.056149,0.292839,0.039384,0.998063,0.048166,0.246275,-0.058066,-0.045836,0.997260,0.401556,0,0,0,1
16820135880,0.990449,-0.125321,0.057486,0.310561,0.123852,0.991892,0.028462,0.268860,-0.060587,-0.021071,0.997940,0.401656,0,0,0,1
16927393694,0.977064,-0.206358,0.052559,0.324529,0.205358,0.978397,0.023823,0.288377,-0.056340,-0.012484,0.998334,0.401674,0,0,0,1
17035599189,0.957765,-0.284138,0.044187,0.334278,0.283791,0.958783,0.014063,0.306391,-0.046362,-0.000929,0.998924,0.400242,0,0,0,1
17147963893,0.936414,-0.348577,0.040289,0.340706,0.348797,0.937197,0.001642,0.324226,-0.038331,0.012515,0.999187,0.399942,0,0,0,1
17258183412,0.948121,-0.313146,0.054828,0.344498,0.315215,0.948406,-0.034152,0.331667,-0.041305,0.049663,0.997912,0.401449,0,0,0,1
17369420453,0.976213,-0.204087,0.073192,0.346069,0.207771,0.977058,-0.046784,0.321200,-0.061965,0.060878,0.996220,0.402369,0,0,0,1
17475729189,0.993234,-0.066280,0.095360,0.354500,0.070381,0.996705,-0.040309,0.305692,-0.092375,0.046748,0.994626,0.406036,0,0,0,1
17584646510,0.992315,0.064472,0.105614,0.378299,-0.062642,0.997824,-0.020563,0.287373,-0.106710,0.013789,0.994195,0.413149,0,0,0,1
17696001863,0.988193,0.120355,0.094811,0.412134,-0.121969,0.992469,0.011390,0.263960,-0.092726,-0.022819,0.995430,0.413547,0,0,0,1
17806179127,0.980291,0.178160,0.085372,0.441778,-0.179092,0.983827,0.003327,0.238347,-0.083398,-0.018551,0.996344,0.407314,0,0,0,1
17911664780,0.960828,0.266477,0.076149,0.459699,-0.267249,0.963628,-0.000056,0.211115,-0.073394,-0.020297,0.997096,0.398775,0,0,0,1
18019510940,0.924977,0.373870,0.068115,0.472011,-0.374259,0.927294,-0.007432,0.187037,-0.065941,-0.018618,0.997650,0.390785,0,0,0,1
18132046477,0.882817,0.464403,0.070453,0.486468,-0.465576,0.885008,0.000270,0.166634,-0.062226,-0.033039,0.997515,0.387230,0,0,0,1
18243632168,0.848978,0.523794,0.069828,0.502721,-0.525544,0.850727,0.008156,0.146108,-0.055133,-0.043622,0.997526,0.382188,0,0,0,1
18356075094,0.801623,0.594223,0.065571,0.511175,-0.595164,0.803580,-0.006234,0.126923,-0.056396,-0.034028,0.997828,0.372424,0,0,0,1
18466342664,0.658381,0.749479,0.069396,0.514241,-0.750092,0.660965,-0.022096,0.100776,-0.062429,-0.037505,0.997344,0.361585,0,0,0,1
18579692973,0.591419,0.802077,0.083039,0.519249,-0.803920,0.594503,-0.016662,0.091207,-0.062731,-0.056902,0.996407,0.361352,0,0,0,1
18692258262,0.541152,0.831756,0.123839,0.548318,-0.837672,0.546122,-0.007525,0.085620,-0.073890,-0.099664,0.992274,0.373741,0,0,0,1
18804607461,0.514582,0.844877,0.146249,0.568148,-0.852367,0.522570,-0.019794,0.074369,-0.093148,-0.114472,0.989050,0.378972,0,0,0,1
18914700007,0.492061,0.860764,0.130239,0.559265,-0.866271,0.498960,-0.024791,0.064280,-0.086323,-0.100624,0.991173,0.374083,0,0,0,1
19024861418,0.487295,0.864877,0.120549,0.549046,-0.869808,0.492956,-0.020681,0.055685,-0.077312,-0.094776,0.992492,0.372163,0,0,0,1
19131642283,0.478983,0.870691,0.111681,0.535754,-0.874977,0.483789,-0.019086,0.050770,-0.070648,-0.088577,0.993561,0.368371,0,0,0,1
19239303433,0.466735,0.876539,0.117635,0.532633,-0.881658,0.471616,-0.016067,0.048873,-0.069561,-0.096215,0.992927,0.369745,0,0,0,1
19347891311,0.469603,0.875287,0.115520,0.530862,-0.880937,0.473213,-0.004383,0.045671,-0.058502,-0.099708,0.993295,0.369471,0,0,0,1
19442907215,0.513131,0.851332,0.109231,0.531161,-0.856466,0.516204,0.000164,0.042327,-0.056246,-0.093636,0.994016,0.365810,0,0,0,1
19558460050,0.643764,0.759139,0.096310,0.553764,-0.765162,0.640193,0.068407,0.038716,-0.009727,-0.117731,0.992998,0.378208,0,0,0,1
19667747322,-0.492095,-0.220218,0.842227,0.556739,-0.591905,0.794069,-0.138211,0.022510,-0.638350,-0.566532,-0.521106,0.376314,0,0,0,1
